"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_004M"
"310M100US10500","Albany, GA Metro Area","57699","1993","47.8","1.5","50.0","1.6","N","N","N","N","N","N","N","N","N","N","N","N","46.3","1.6","5.0","1.3","34.1","1.8","38.4","1.7","22.5","1.3","38251","2268","42.0","3.4","58.0","3.4","63.0","3.5","30.1","2.8","6.9","1.8","19448","1942","57.0","4.2","52.6","4.1","4.4","2.0","43.0","4.2","38.1","4.2","4.9","2.2","45.6","(X)","43.5","(X)","46.5","(X)","34469","2643","49967","6547","24498","2032","-","N","N","-","**","86250","76464","N","N","40699","24717","49985","6622","11825","3546","33064","6741","41660","5540","30836","3271","43613","4668","34788","5333","49800","5104","65813","5066","18325","5493","33462","9729","20868","3136","18212","2587","18141","2907","18523","16567","26972","4718","24169","6607","49760","29077","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US10540","Albany-Lebanon, OR Micro Area","43905","1556","96.0","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.3","1.7","5.1","1.3","29.1","2.3","38.5","2.3","27.3","1.9","30562","1940","37.4","4.0","62.6","4.0","79.0","4.1","12.2","3.0","8.7","2.8","13343","1689","57.8","6.2","48.0","5.7","9.7","4.5","42.2","6.2","33.2","6.1","9.0","4.0","30.8","(X)","30.3","(X)","27.1","(X)","43489","4116","43959","5039","16351","540","50691","N","N","-","**","N","N","41875","9408","30678","9149","44849","4972","25521","7769","49559","6547","53267","6249","34555","4529","53412","3707","49978","8105","54654","2758","57910","3072","21042","4408","33565","9260","19303","2041","19091","4344","16815","1742","48577","10357","19498","3287","18165","1925","60458","15696","(X)","(X)","(X)","(X)","(X)","(X)","50496"
"310M100US10580","Albany-Schenectady-Troy, NY Metro Area","342705","3042","88.4","0.6","6.6","0.5","N","N","2.5","0.3","N","N","0.7","0.2","1.6","0.3","3.4","0.3","86.1","0.6","3.1","0.4","30.9","0.8","42.7","0.8","23.3","0.6","203507","4225","40.2","1.4","59.8","1.4","74.9","1.5","18.1","1.3","7.0","0.9","139198","4007","52.0","2.0","43.2","2.0","8.8","1.0","48.0","2.0","36.8","1.9","11.2","1.5","25.0","(X)","24.4","(X)","25.0","(X)","60625","1224","62462","1304","33619","6737","23750","71836","16364","-","**","29656","3649","42228","14401","34279","9172","63039","1416","21426","3008","64253","2383","72690","2201","39909","2577","78549","2472","79842","3400","77300","3183","92545","2343","39297","4167","55046","6501","35544","1374","30144","1910","28011","1341","56494","7170","41213","1914","35859","2117","64194","6929","(X)","(X)","(X)","(X)","(X)","(X)","9272"
"310M100US10700","Albertville, AL Micro Area","33802","1255","93.7","2.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.1","2.1","2.6","1.1","31.6","2.9","38.7","2.4","27.1","2.0","23808","1259","44.8","4.3","55.2","4.3","75.5","3.8","16.1","3.5","8.4","3.1","9994","1204","59.0","5.5","55.0","5.4","4.1","2.1","41.0","5.5","33.6","5.9","7.4","3.3","29.5","(X)","28.9","(X)","30.0","(X)","36197","2826","37950","3221","16544","6000","N","N","N","-","**","20636","7469","N","N","20444","2739","39378","3174","27989","8551","34261","4970","45660","8761","27328","3814","45128","5856","34709","5772","54622","7776","59885","5967","21224","1002","28939","5501","20913","2907","18726","2423","17594","2450","46504","19072","30713","13828","21768","13069","49038","19562","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US10740","Albuquerque, NM Metro Area","344869","3284","75.5","1.0","2.6","0.3","4.1","0.5","1.5","0.2","N","N","13.8","1.0","2.4","0.4","40.0","0.7","50.9","0.8","4.7","0.5","34.2","0.7","39.2","0.7","21.8","0.6","221304","4852","45.6","1.4","54.4","1.4","69.1","1.4","21.7","1.2","9.1","1.0","123565","4152","52.6","2.0","44.2","2.0","8.4","1.3","47.4","2.0","37.6","1.8","9.8","1.3","33.4","(X)","34.8","(X)","29.4","(X)","46725","1533","51234","1505","34212","6461","35523","58654","15016","N","N","33346","4347","35737","5177","37931","2332","56231","2459","18079","3243","49451","2397","54955","3064","37713","1794","56409","1764","50471","2125","61320","1639","70849","1564","26945","1495","40292","6132","31368","1042","29760","2120","25854","1916","60773","7622","33110","3319","30514","1721","60413","12560","(X)","(X)","(X)","(X)","(X)","(X)","3547"
"310M100US10780","Alexandria, LA Metro Area","57277","1826","71.3","1.8","26.0","1.7","N","N","N","N","N","N","N","N","N","N","N","N","69.5","1.9","3.7","1.1","32.3","2.1","41.2","1.6","22.9","1.3","38331","1991","42.8","2.9","57.2","2.9","68.0","3.8","25.7","3.1","6.3","2.0","18946","1716","54.9","4.6","47.0","4.8","7.8","3.1","45.1","4.6","37.1","4.6","8.0","3.3","27.3","(X)","29.4","(X)","22.9","(X)","40896","1417","48471","5036","26285","3235","54035","N","N","-","**","46660","4977","31719","15755","55030","28628","48469","4829","31509","23766","40290","5798","47166","4579","33893","3148","48236","4477","40587","6245","53352","5005","64026","7085","27792","5235","20130","10219","21754","2585","20334","2545","19040","1312","47944","29788","24438","7111","21552","3293","42981","11483","(X)","(X)","(X)","(X)","(X)","(X)","16823"
"310M100US10880","Allegan, MI Micro Area","42930","1223","96.4","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.1","1.1","3.4","1.2","30.2","1.8","42.9","1.6","23.5","1.4","31293","1454","40.5","2.5","59.5","2.5","80.7","3.2","14.6","2.5","4.7","1.6","11637","1132","47.3","5.4","40.4","5.0","6.9","2.8","52.7","5.4","43.2","5.9","9.5","3.2","33.7","(X)","33.1","(X)","33.5","(X)","50078","3515","50028","3514","60216","58039","70784","N","N","-","**","N","N","48125","26099","37727","21096","50807","2723","27686","7087","57136","5127","54668","4937","36798","2417","58455","2978","57024","6122","59421","3546","66188","3396","24231","7612","32096","12784","26569","3702","21522","4031","20128","3816","40306","16065","30462","4944","28694","3423","55758","17433","(X)","(X)","(X)","(X)","(X)","(X)","10510"
"310M100US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area","314173","3031","88.8","0.7","4.4","0.4","N","N","2.2","0.2","N","N","3.1","0.4","1.2","0.3","10.0","0.5","83.0","0.7","2.2","0.4","30.0","0.6","43.0","0.7","24.7","0.6","213357","4128","41.8","1.3","58.2","1.3","74.9","1.4","18.3","1.2","6.8","0.8","100816","4245","53.0","2.1","44.6","2.2","8.4","1.4","47.0","2.1","35.8","1.9","11.2","1.5","27.4","(X)","27.4","(X)","25.3","(X)","55766","1042","57039","1094","42846","9603","59500","90774","9448","-","**","37218","8473","45461","7011","36034","3478","58603","1436","27053","1917","62530","2727","66469","1657","37382","1300","67654","2534","67979","4673","67481","2591","80149","1992","34517","2975","50819","4217","33003","2347","26907","2342","23077","1844","51513","9254","41681","2358","37193","2248","63397","6218","(X)","(X)","(X)","(X)","(X)","(X)","12447"
"310M100US11020","Altoona, PA Metro Area","50098","1386","98.0","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.4","0.7","2.8","1.0","26.2","1.9","41.0","1.7","30.0","1.5","32068","1729","38.2","3.0","61.8","3.0","75.9","2.8","16.2","2.2","7.9","2.0","18030","1537","56.1","4.0","50.8","4.2","5.3","2.0","43.9","4.0","35.9","4.4","8.1","2.4","28.2","(X)","28.0","(X)","24.8","(X)","41258","1703","41647","1890","20965","8878","-","56719","36423","-","**","-","**","12273","8880","N","N","41589","1802","25981","8083","54775","8994","52520","3930","27446","2042","52079","2963","47988","6422","53938","3159","59183","2410","26891","4907","40941","1969","21889","1387","19181","2138","17988","2321","34763","20661","27835","5987","25777","3979","54209","19880","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US11100","Amarillo, TX Metro Area","94559","1646","87.7","1.1","5.0","0.7","N","N","N","N","N","N","2.8","0.6","N","N","20.0","1.2","71.3","1.3","7.6","1.0","35.5","1.5","35.7","1.7","21.2","0.9","61167","2272","44.8","2.7","55.2","2.7","71.9","2.8","20.8","2.2","7.2","1.8","33392","2342","53.6","4.1","45.6","3.9","7.9","2.2","46.4","4.1","34.6","3.9","11.8","2.9","30.5","(X)","31.6","(X)","26.7","(X)","46434","1710","47489","2019","24731","5800","90013","46481","9599","-","**","35282","15518","50295","37594","35925","7259","50047","2340","20757","2193","49396","2961","55974","2833","32474","2220","56413","2336","52189","5648","58485","2450","69777","5303","27147","4823","40668","5181","25337","2374","20230","2403","17726","2911","39500","26281","35453","9541","30238","6743","50486","11797","(X)","(X)","(X)","(X)","(X)","(X)","78002"
"310M100US11180","Ames, IA Metro Area","35541","902","89.2","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87.7","1.7","22.6","2.6","33.6","2.5","27.8","1.5","16.0","1.4","19899","1267","N","N","N","N","N","N","N","N","N","N","15642","1417","50.5","4.8","30.6","5.0","19.9","3.6","49.5","4.8","28.0","5.3","21.6","4.5","19.8","(X)","18.5","(X)","20.2","(X)","49489","4474","50974","3002","N","N","-","N","N","-","**","2,500-","***","125453","115712","14561","5676","51551","3127","14595","5355","59782","5537","66377","11509","50974","17915","72665","7950","74009","16888","72538","8902","78285","5614","18152","21735","40205","11539","22585","2632","23621","3414","25449","3502","21767","3720","21524","6107","18520","9553","23700","5983","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US11260","Anchorage, AK Metro Area","137052","1913","77.4","1.2","5.4","0.7","4.9","0.6","5.0","0.7","N","N","N","N","5.5","1.0","6.4","0.7","73.7","1.1","4.9","0.8","39.1","1.5","42.5","1.5","13.5","0.9","91723","2773","50.1","2.4","49.9","2.4","73.9","2.1","18.2","2.1","8.0","1.2","45329","2962","48.6","3.7","37.6","3.0","11.0","2.5","51.4","3.7","40.6","3.7","10.8","2.3","21.5","(X)","22.0","(X)","17.0","(X)","71494","2503","77855","3202","41776","18435","56039","51505","11982","56267","28027","32476","22789","55711","14974","49493","6691","78852","3297","39501","5149","70950","4713","86165","4785","48297","3885","85156","3369","75333","5462","93567","5674","99202","4450","38716","6900","61750","8486","43939","4671","40769","4808","35516","2124","69594","13141","48425","5920","41468","2773","84759","22056","(X)","(X)","(X)","(X)","(X)","(X)","28431"
"310M100US11300","Anderson, IN Metro Area","49124","1413","90.6","1.2","6.9","1.0","N","N","N","N","N","N","N","N","N","N","N","N","89.4","1.2","3.5","1.2","29.3","1.7","38.3","1.9","28.9","1.5","31390","1423","42.7","3.3","57.3","3.3","74.6","3.1","20.9","3.0","4.5","1.5","17734","1378","51.3","4.5","46.6","4.0","4.6","2.0","48.7","4.5","41.5","4.4","7.2","1.9","26.4","(X)","24.8","(X)","28.4","(X)","42933","2236","44109","2297","30657","2971","-","N","N","-","**","N","N","N","N","42752","18739","44038","2494","16095","4855","46689","6220","49307","4822","36172","3930","55144","3723","45741","5048","59931","2934","62578","3272","30582","3735","33417","6361","24934","2062","21780","2803","20715","2968","41722","31814","30600","4657","28432","5399","38920","8540","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US11340","Anderson, SC Metro Area","72363","2357","81.5","1.4","16.7","1.3","N","N","N","N","N","N","N","N","N","N","N","N","80.2","1.4","2.4","0.9","31.3","1.9","40.3","1.9","26.1","1.5","50440","2610","40.2","2.9","59.8","2.9","70.6","3.4","21.1","2.9","8.3","2.1","21923","2462","58.8","5.8","51.4","5.5","7.4","3.7","41.2","5.8","38.4","5.6","2.8","1.6","25.3","(X)","25.0","(X)","25.3","(X)","39232","2114","43712","2978","24099","3666","31934","N","N","-","**","11484","7821","N","N","36938","9300","43717","2943","21783","7516","41867","6737","47341","4610","29320","2600","48598","4360","49082","6750","48253","5419","63613","4365","20976","5265","34732","13212","22265","2134","21532","2263","20564","2627","24895","14740","25559","4871","25173","6556","29790","71218","(X)","(X)","(X)","(X)","(X)","(X)","5508"
"310M100US11460","Ann Arbor, MI Metro Area","137565","2183","76.8","0.9","11.6","1.0","N","N","8.0","0.6","N","N","N","N","2.7","0.6","3.4","0.5","74.6","1.0","9.8","1.2","35.0","1.2","36.8","0.9","18.4","0.7","80335","2576","45.3","1.9","54.7","1.9","76.4","2.0","17.3","1.8","6.3","1.2","57230","2391","52.5","2.6","40.4","2.6","12.1","1.9","47.5","2.6","31.4","2.6","16.2","2.3","26.3","(X)","25.2","(X)","26.4","(X)","56330","1907","60504","2466","36349","3663","N","60706","9127","-","**","23774","6982","40060","12266","36689","13664","61108","2067","19789","3122","57112","3775","81238","4050","43451","4297","80135","2606","80138","5735","80125","5048","94699","3692","38026","4719","48090","8385","32834","1838","32481","2318","31036","2729","42437","13190","33558","3819","32225","4854","35190","7197","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US11500","Anniston-Oxford, AL Metro Area","45986","1290","76.9","1.5","20.9","1.3","N","N","N","N","N","N","N","N","N","N","N","N","74.9","1.6","6.7","1.4","29.7","2.4","39.9","2.2","23.8","1.4","31213","1672","37.0","3.4","63.0","3.4","71.3","4.1","20.2","3.7","8.6","2.5","14773","1492","54.1","5.9","45.9","5.6","8.2","3.0","45.9","5.9","35.2","5.4","10.7","4.6","28.0","(X)","29.9","(X)","23.4","(X)","39169","3843","43114","3508","27414","7255","2,500-","2,500-","***","-","**","-","**","22167","15066","N","N","43580","3320","21324","4392","36390","6301","48036","6207","33616","2532","46979","4079","40584","9834","51426","4909","59998","7549","18509","7037","34440","10265","25156","5583","18985","2899","17486","4280","20844","8840","33028","5679","31579","9447","37153","12847","(X)","(X)","(X)","(X)","(X)","(X)","***"
"310M100US11540","Appleton, WI Metro Area","87010","1443","94.4","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.1","0.7","3.6","0.9","34.7","1.2","41.7","1.1","20.1","0.8","61240","2086","47.3","1.8","52.7","1.8","80.0","2.1","13.2","1.7","6.7","1.5","25770","1804","52.6","4.0","41.5","3.6","11.1","3.0","47.4","4.0","37.3","4.5","10.1","2.7","20.9","(X)","21.9","(X)","17.4","(X)","60166","2839","60356","2768","N","N","60676","50584","20657","-","**","39076","31289","76818","36321","39185","17889","60737","2542","32815","10832","63844","4915","75050","3665","33797","2975","73229","2259","74310","3407","72338","3123","80337","2690","31374","3158","49720","5583","33846","3787","28355","4007","23201","2283","60286","9014","37336","3172","36602","3190","39292","12635","(X)","(X)","(X)","(X)","(X)","(X)","16614"
"310M100US11700","Asheville, NC Metro Area","178131","3661","93.1","0.8","4.4","0.6","N","N","N","N","N","N","N","N","1.2","0.4","4.2","0.6","89.7","0.9","3.0","0.7","29.0","1.2","38.5","1.1","29.5","0.8","112980","3733","36.7","1.8","63.3","1.8","76.7","2.0","16.8","1.8","6.5","1.2","65151","3081","55.7","2.7","47.2","2.6","8.5","1.9","44.3","2.7","33.3","3.1","11.0","2.3","27.5","(X)","28.4","(X)","24.2","(X)","43172","1857","44781","1822","14682","7161","59595","60704","36136","-","**","41185","11599","33434","14173","34707","12326","45341","1840","23111","10667","46256","5466","48942","3100","37554","2589","53087","2756","50351","3838","55138","3148","62413","1808","26379","4371","35801","2782","26797","1618","25125","2381","21535","1517","47380","7416","29932","3704","24890","3680","48958","8188","(X)","(X)","(X)","(X)","(X)","(X)","44913"
"310M100US11780","Ashtabula, OH Micro Area","39008","1140","94.5","1.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.7","1.2","3.1","1.3","26.3","2.3","43.1","2.2","27.6","1.8","23415","1510","N","N","N","N","N","N","N","N","N","N","15593","1356","53.6","5.0","45.2","4.8","8.4","3.5","46.4","5.0","37.8","5.2","8.7","3.6","22.0","(X)","21.7","(X)","22.5","(X)","36015","2843","37155","2651","25138","12956","30068","N","N","-","**","53191","45573","N","N","25585","16505","37517","2577","25437","13074","40808","5134","41426","8990","26928","3425","50639","2722","49589","5251","51791","4314","59932","4560","21928","4052","37535","16311","21425","2422","19423","1768","18402","1423","40239","20563","26024","4893","23592","5407","32279","11699","(X)","(X)","(X)","(X)","(X)","(X)","6896"
"310M100US11980","Athens, TX Micro Area","29273","1568","91.5","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82.8","2.7","4.6","2.4","22.5","3.4","40.8","3.1","32.1","2.3","19006","1622","N","N","N","N","N","N","N","N","N","N","10267","1483","52.1","6.3","46.4","6.4","5.7","3.4","47.9","6.3","37.8","5.9","10.1","4.7","32.5","(X)","31.6","(X)","30.5","(X)","37077","4735","37853","4635","N","N","N","-","**","-","**","21509","5246","N","N","25599","9469","39451","5819","20884","6923","43409","9107","48438","9302","34036","3227","47304","6450","42492","16927","49729","6182","54261","5188","17664","4653","48339","23968","22971","3336","20204","7785","15627","5066","39534","19215","31498","8499","31300","9479","33316","22480","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US12020","Athens-Clarke County, GA Metro Area","67610","2276","75.4","2.0","20.9","1.8","N","N","N","N","N","N","N","N","N","N","5.7","1.1","70.5","1.9","12.1","2.0","34.7","2.2","32.3","1.9","20.9","1.3","41199","2218","46.1","3.4","53.9","3.4","73.6","3.6","18.9","2.6","7.5","2.1","26411","1812","55.2","3.8","42.3","3.9","12.9","2.8","44.8","3.8","30.0","3.9","14.8","3.2","23.6","(X)","23.9","(X)","23.0","(X)","38028","3322","43411","3318","24333","3587","32928","41910","10772","-","**","N","N","61786","41474","31940","8636","45188","3942","11220","2122","40352","5530","58182","5799","38148","5119","53789","4328","48070","4874","61208","6794","64081","6963","23878","5887","32011","21564","20262","2256","19988","2794","20111","2647","17976","10920","20508","3674","20644","4681","19908","7144","(X)","(X)","(X)","(X)","(X)","(X)","6715"
