"GEO_ID","NAME","S2201_C01_011M","S2201_C01_012E","S2201_C01_012M","S2201_C01_013E","S2201_C01_013M","S2201_C01_014E","S2201_C01_014M","S2201_C01_015E","S2201_C01_015M","S2201_C01_016E","S2201_C01_016M","S2201_C01_017E","S2201_C01_017M","S2201_C01_018E","S2201_C01_018M","S2201_C01_019E","S2201_C01_019M","S2201_C01_020E","S2201_C01_020M","S2201_C01_021E","S2201_C01_021M","S2201_C02_001E","S2201_C02_001M","S2201_C02_002E","S2201_C02_002M","S2201_C02_003E","S2201_C02_003M","S2201_C02_004E","S2201_C02_004M","S2201_C02_005E","S2201_C02_005M","S2201_C02_006E","S2201_C02_006M","S2201_C02_007E","S2201_C02_007M","S2201_C02_008E","S2201_C02_008M","S2201_C02_009E","S2201_C02_009M","S2201_C02_010E","S2201_C02_010M","S2201_C02_011E","S2201_C02_011M","S2201_C02_012E","S2201_C02_012M","S2201_C02_013E","S2201_C02_013M","S2201_C02_014E","S2201_C02_014M","S2201_C02_015E","S2201_C02_015M","S2201_C02_016E","S2201_C02_016M","S2201_C02_017E","S2201_C02_017M","S2201_C02_018E","S2201_C02_018M","S2201_C02_019E","S2201_C02_019M","S2201_C02_020E","S2201_C02_020M","S2201_C02_021E","S2201_C02_021M","S2201_C03_001E","S2201_C03_001M","S2201_C03_002E","S2201_C03_002M","S2201_C03_003E","S2201_C03_003M","S2201_C03_004E","S2201_C03_004M","S2201_C03_005E","S2201_C03_005M","S2201_C03_006E","S2201_C03_006M","S2201_C03_007E","S2201_C03_007M","S2201_C03_008E","S2201_C03_008M","S2201_C03_009E","S2201_C03_009M","S2201_C03_010E","S2201_C03_010M","S2201_C03_011E","S2201_C03_011M","S2201_C03_012E","S2201_C03_012M","S2201_C03_013E","S2201_C03_013M","S2201_C03_014E","S2201_C03_014M","S2201_C03_015M","S2201_C03_015E","S2201_C03_016E","S2201_C03_016M","S2201_C03_017M","S2201_C03_018E","S2201_C03_018M","S2201_C03_019E","S2201_C03_019M","S2201_C03_020E","S2201_C03_020M","S2201_C03_021E","S2201_C03_021M","S2201_C01_001E","S2201_C01_001M","S2201_C01_002E","S2201_C01_002M","S2201_C01_003E","S2201_C01_003M","S2201_C01_004E","S2201_C01_004M","S2201_C01_005E","S2201_C01_005M","S2201_C01_006E","S2201_C01_006M","S2201_C01_007E","S2201_C01_007M","S2201_C01_008E","S2201_C01_008M","S2201_C01_009E","S2201_C01_009M","S2201_C01_010E","S2201_C01_010M","S2201_C01_011E","S2201_C03_017E"
"310M100US30500","Lexington Park, MD Micro Area","N","N","N","1.4","0.9","2.6","0.8","79.8","2.1","86358","2573","29743","1838","9.8","2.1","33.7","4.4","56.4","4.2","0.9","(X)","4084","1241","24.8","11.7","54.5","15.2","42.4","13.6","53.6","13.6","N","N","69.3","12.5","26.6","12.1","N","N","N","N","N","N","N","N","2.2","2.7","7.3","6.6","63.9","12.8","28661","8305","3193","1155","19.4","12.3","64.5","15.1","16.1","11.0","(X)","(X)","35111","1586","30.1","2.5","36.6","3.9","3.2","1.5","20.6","3.2","N","N","83.3","2.3","13.3","1.9","N","N","N","N","N","N","N","N","1.3","0.9","2.1","1.0","2.6","81.6","91615","3058","1798","8.7","1.9","30.0","4.6","61.3","4.7","(X)","(X)","39195","1166","29.5","2.4","38.5","3.8","7.3","2.3","24.0","3.4","N","N","81.8","2.0","14.7","1.6","N","N","N","N","N","26550"
"310M100US30620","Lima, OH Metro Area","N","N","N","1.6","0.8","1.1","0.7","83.6","1.7","41729","2743","25635","1356","17.0","2.5","37.5","3.9","45.5","3.9","1.5","(X)","6797","1013","22.3","6.8","52.7","8.8","55.7","8.4","56.1","8.0","N","N","68.6","6.9","26.7","7.0","N","N","N","N","N","N","N","N","2.1","2.6","1.6","1.5","67.9","7.0","14737","2897","4302","803","18.2","7.7","60.3","9.7","21.5","7.3","(X)","(X)","33569","1294","39.3","2.5","28.4","3.3","11.2","2.8","25.3","3.0","N","N","87.3","2.1","9.6","1.8","N","N","N","N","N","N","N","N","1.5","0.8","1.0","0.8","2.2","86.8","49243","2860","1274","16.8","2.7","32.9","4.5","50.3","4.5","(X)","(X)","40366","1058","36.4","2.1","32.5","2.9","18.7","2.6","30.5","3.2","N","N","84.1","1.7","12.5","1.5","N","N","N","N","N","21333"
"310M100US30700","Lincoln, NE Metro Area","N","0.4","0.2","1.7","0.5","4.1","0.6","88.7","0.7","50668","1714","74393","2597","10.1","1.2","26.9","2.2","63.0","2.1","0.8","(X)","11314","1384","17.5","5.8","56.4","7.5","54.7","6.5","47.1","7.0","N","N","75.6","4.9","9.6","4.0","6.1","3.3","3.0","2.6","N","N","1.3","1.4","4.5","2.3","8.7","4.2","69.9","5.2","16187","2937","6595","1013","13.5","5.7","56.4","9.0","30.1","8.4","(X)","(X)","110592","2388","30.5","1.2","27.6","1.7","9.4","1.3","18.2","1.5","N","N","93.3","0.9","2.0","0.5","0.3","0.3","2.6","0.4","N","N","0.3","0.2","1.4","0.6","3.6","0.6","0.8","90.7","55919","2106","2498","9.8","1.2","24.0","2.2","66.2","2.2","(X)","(X)","121906","2035","29.3","1.2","30.3","1.7","13.6","1.4","20.9","1.6","N","N","91.6","0.7","2.7","0.5","0.9","0.4","2.6","0.3","N","67798"
"310M100US30740","Lincolnton, NC Micro Area","N","N","N","N","N","4.3","1.2","90.4","1.8","46098","3428","22103","1414","13.9","3.0","34.1","5.1","52.0","5.4","1.8","(X)","4085","902","24.8","10.0","54.7","13.0","61.0","12.9","54.5","10.7","N","N","85.5","8.2","7.1","6.9","N","N","N","N","N","N","N","N","N","N","5.4","6.7","83.3","8.6","16736","9350","3063","781","31.1","15.1","46.9","15.6","22.0","13.5","(X)","(X)","27213","1281","39.5","2.6","29.4","3.8","8.4","2.9","23.9","3.8","N","N","93.5","1.9","3.7","1.6","N","N","N","N","N","N","N","N","N","N","4.1","1.4","1.9","91.5","50849","3938","1515","11.1","2.1","32.1","4.9","56.8","5.0","(X)","(X)","31298","939","37.6","2.1","32.7","3.5","15.2","3.4","27.9","3.8","N","N","92.4","1.8","4.1","1.6","N","N","N","N","N","19040"
"310M100US30780","Little Rock-North Little Rock-Conway, AR Metro Area","N","N","N","1.2","0.3","3.8","0.4","71.6","0.8","47845","1530","176673","3966","15.7","1.1","33.2","1.7","51.1","1.7","0.8","(X)","37781","2744","19.0","2.6","50.5","4.2","47.2","4.7","33.6","4.6","N","N","50.3","4.1","48.0","4.3","0.3","0.4","0.3","0.4","N","N","N","N","1.1","0.6","5.3","2.1","45.1","3.9","19286","1337","25926","2274","23.3","4.7","50.7","4.9","26.0","4.2","(X)","(X)","239245","3704","34.2","0.8","26.4","1.1","8.7","0.9","22.5","1.3","N","N","78.5","1.1","18.1","1.0","0.3","0.2","1.6","0.3","N","N","N","N","1.2","0.3","3.6","0.5","1.0","75.8","52741","1514","4012","14.4","1.2","30.2","1.8","55.4","1.8","(X)","(X)","277026","3353","32.1","0.7","29.7","1.1","14.0","1.1","24.0","1.2","N","N","74.6","0.9","22.2","0.7","0.3","0.1","1.4","0.3","N","150747"
"310M100US30860","Logan, UT-ID Metro Area","N","1.4","0.7","N","N","6.9","1.3","90.5","1.3","45813","3501","29189","1388","10.1","1.9","29.4","3.5","60.5","3.2","0.4","(X)","3753","739","14.4","8.1","75.8","10.0","50.4","11.9","50.3","12.5","N","N","90.9","6.6","N","N","N","N","4.7","5.9","N","N","1.9","2.3","N","N","11.4","9.9","83.1","10.8","21883","3367","3160","667","14.5","9.2","42.0","12.3","43.5","12.7","(X)","(X)","36045","1204","27.9","1.8","35.0","2.5","10.4","2.3","19.4","2.8","N","N","96.1","1.2","N","N","N","N","1.5","0.8","N","N","1.3","0.8","N","N","6.4","1.2","1.4","91.2","49322","3210","1427","9.5","2.0","27.9","3.6","62.5","3.2","(X)","(X)","39798","882","26.6","1.7","38.9","2.6","14.1","2.4","22.3","2.8","N","N","95.6","1.2","N","N","N","N","1.8","0.8","N","26029"
"310M100US30980","Longview, TX Metro Area","N","1.6","0.8","N","N","9.8","1.2","70.4","1.7","42522","2553","50824","2526","12.7","1.5","39.6","3.0","47.7","2.9","0.9","(X)","10757","1636","27.2","5.9","66.6","7.0","56.3","7.9","49.5","7.2","N","N","58.7","7.3","33.0","6.7","1.6","1.9","N","N","N","N","3.9","3.4","N","N","12.2","4.2","50.5","7.1","18702","2932","8512","1427","16.6","5.5","53.1","7.8","30.4","7.3","(X)","(X)","64559","2289","40.1","2.2","28.7","2.3","8.9","1.9","28.5","2.1","N","N","81.8","1.8","14.5","1.8","0.9","0.5","N","N","N","N","1.2","0.9","N","N","9.4","1.4","1.7","73.8","50155","2540","2358","11.9","1.6","36.9","3.3","51.2","3.2","(X)","(X)","75316","2146","38.2","2.0","34.1","2.2","15.6","2.1","31.5","2.2","N","N","78.5","1.6","17.1","1.5","1.0","0.5","N","N","N","42312"
"310M100US31020","Longview, WA Metro Area","N","N","N","3.6","1.3","4.4","0.8","89.3","1.3","47692","3065","25660","1532","22.6","3.2","35.2","4.9","42.2","4.8","1.0","(X)","8502","1008","17.8","6.1","46.1","8.0","49.4","7.7","49.7","7.9","N","N","80.9","5.7","N","N","3.0","2.5","N","N","N","N","N","N","6.0","3.1","10.6","4.1","76.8","6.1","17693","4871","5624","970","21.6","8.9","46.2","8.8","32.2","9.9","(X)","(X)","30332","1401","47.7","3.4","26.1","3.3","7.7","2.0","30.9","3.3","N","N","94.8","1.4","N","N","0.6","0.4","N","N","N","N","N","N","2.9","1.4","2.6","1.3","1.8","92.8","54749","3588","1413","22.9","3.5","32.2","5.5","45.0","5.3","(X)","(X)","38834","1245","41.2","2.3","30.5","3.0","16.9","2.5","35.1","3.2","N","N","91.8","1.5","N","N","1.1","0.6","N","N","N","20036"
"310M100US31100","Los Angeles-Long Beach-Santa Ana, CA Metro Area","0.1","13.0","0.2","2.8","0.1","33.5","0.2","41.3","0.2","57271","441","2870251","14294","11.9","0.2","34.9","0.5","53.3","0.5","1.0","(X)","338993","8241","19.9","1.0","74.9","1.0","53.7","1.3","29.8","1.2","96.3","0.4","47.9","1.3","13.9","0.9","0.6","0.1","7.5","0.7","0.3","0.1","26.2","1.1","3.7","0.4","60.9","1.2","15.7","1.0","23126","715","296018","7813","19.3","1.1","46.8","1.5","33.8","1.2","(X)","(X)","3888035","11038","35.4","0.2","32.6","0.4","12.6","0.2","20.0","0.2","97.2","0.1","61.4","0.3","7.7","0.2","0.4","0.1","15.6","0.2","0.2","0.1","11.8","0.2","2.8","0.1","31.1","0.2","0.2","43.5","61544","363","14620","11.0","0.2","33.5","0.5","55.5","0.5","(X)","(X)","4227028","8102","34.1","0.2","36.0","0.3","15.9","0.3","20.8","0.2","97.2","0.1","60.4","0.3","8.2","0.1","0.4","0.1","15.0","0.2","0.2","2574233"
"310M100US31140","Louisville/Jefferson County, KY-IN Metro Area","N","0.6","0.2","1.3","0.2","3.0","0.2","80.6","0.5","48895","1151","334797","5933","15.1","0.7","32.3","1.1","52.6","1.1","1.0","(X)","74071","3575","22.4","2.0","51.5","2.7","58.0","2.9","49.9","2.9","N","N","64.6","2.4","30.5","2.6","0.2","0.1","1.1","0.7","N","N","0.7","0.5","2.9","0.8","6.0","1.3","60.2","2.4","16748","1286","50152","3045","24.0","2.9","51.8","3.9","24.2","3.1","(X)","(X)","436198","5476","36.4","0.7","28.5","1.0","8.1","0.7","24.0","0.9","N","N","85.8","0.5","11.1","0.6","0.2","0.1","1.3","0.2","N","N","0.5","0.2","1.0","0.2","2.5","0.3","0.5","84.1","55150","1034","5851","13.5","0.7","28.9","1.2","57.6","1.2","(X)","(X)","510269","4336","34.3","0.6","31.8","0.9","15.4","0.7","27.8","0.9","N","N","82.7","0.4","13.9","0.4","0.2","0.1","1.3","0.1","N","284645"
"310M100US31180","Lubbock, TX Metro Area","N","7.3","1.3","2.0","0.6","27.7","1.4","63.3","1.4","41667","1952","69607","2554","12.0","1.3","33.2","2.6","54.8","2.7","1.0","(X)","16343","1862","19.5","4.0","67.2","5.9","56.1","5.4","42.9","6.2","N","N","74.1","5.1","10.9","3.8","N","N","0.0","1.1","N","N","10.6","4.0","3.8","1.9","52.4","5.2","34.8","5.2","19883","3391","12865","1655","10.1","3.7","50.7","7.0","39.2","6.3","(X)","(X)","92083","2609","31.2","1.3","26.8","2.3","13.8","2.0","25.2","1.9","N","N","84.3","1.7","5.1","1.2","N","N","1.8","0.4","N","N","6.7","1.4","1.7","0.6","23.3","1.8","1.8","68.3","47084","2360","2509","12.5","1.6","29.2","2.8","58.3","3.0","(X)","(X)","108426","2355","29.5","1.0","32.9","2.2","20.2","2.0","27.9","1.9","N","N","82.8","1.5","6.0","0.9","N","N","1.6","0.3","N","56742"
"310M100US31260","Lufkin, TX Micro Area","N","2.8","1.3","N","N","15.2","2.0","66.9","2.7","39489","2841","21981","1331","21.4","4.3","32.9","4.7","45.7","5.5","1.2","(X)","6992","1140","19.1","6.9","65.5","9.5","45.7","9.1","45.4","9.5","N","N","52.6","8.4","40.5","8.0","N","N","N","N","N","N","2.0","2.3","N","N","13.2","7.0","42.7","9.4","20425","5476","5409","1073","24.5","8.5","47.8","10.6","27.7","9.4","(X)","(X)","23207","1266","44.4","3.8","30.3","4.1","10.2","3.0","35.3","4.6","N","N","86.1","2.8","8.4","1.9","N","N","N","N","N","N","3.1","1.6","N","N","15.9","2.4","2.9","74.2","47146","5208","1372","20.4","4.5","28.0","5.8","51.5","6.6","(X)","(X)","30199","1212","38.5","3.0","38.5","4.0","18.4","3.4","37.6","4.4","N","N","78.4","2.6","15.8","2.0","N","N","N","N","N","16572"
"310M100US31300","Lumberton, NC Micro Area","N","2.5","0.6","1.4","0.7","4.6","0.5","32.4","1.4","28293","3160","32517","1268","21.3","3.0","41.5","3.2","37.3","2.7","1.0","(X)","14415","1122","26.9","4.1","53.2","4.4","62.8","4.8","39.2","4.1","N","N","22.2","3.5","26.5","3.6","46.2","4.9","N","N","N","N","2.8","1.4","1.5","1.1","5.3","1.8","19.4","3.4","15171","2092","10706","1017","29.0","5.2","45.4","5.7","25.6","5.0","(X)","(X)","32140","1266","39.7","2.4","33.3","2.8","18.6","2.4","28.8","2.5","N","N","39.8","2.4","21.8","2.3","34.0","2.5","N","N","N","N","2.4","0.7","1.3","0.9","4.2","0.8","2.2","38.2","36774","2859","1221","17.4","3.0","39.6","3.9","43.0","3.7","(X)","(X)","46555","991","35.8","1.6","39.5","2.3","32.3","2.5","32.0","2.1","N","N","34.3","1.7","23.3","1.4","37.8","1.7","N","N","N","21811"
"310M100US31340","Lynchburg, VA Metro Area","N","N","N","0.9","0.5","N","N","79.2","1.2","43082","1783","63337","2685","18.7","2.0","29.7","2.8","51.6","2.7","1.1","(X)","12615","1642","30.9","5.7","38.1","6.7","59.3","7.6","56.2","7.3","N","N","58.3","6.9","36.9","7.1","N","N","1.0","1.2","N","N","N","N","3.3","2.7","N","N","58.3","6.9","13636","3306","7300","1338","35.8","8.0","39.0","9.8","25.2","8.8","(X)","(X)","86658","2695","40.8","1.8","24.1","1.7","9.6","1.4","25.4","2.1","N","N","83.0","1.5","14.2","1.4","N","N","1.7","0.5","N","N","N","N","0.5","0.4","N","N","1.5","82.2","48659","2853","2714","16.5","1.8","28.5","2.9","55.0","3.0","(X)","(X)","99273","2595","39.6","1.6","25.9","1.7","15.9","1.8","29.3","2.2","N","N","79.9","1.2","17.1","1.1","N","N","1.6","0.5","N","56037"
"310M100US31420","Macon, GA Metro Area","N","N","N","0.5","0.3","2.7","0.7","54.2","1.3","39525","2354","57245","2273","16.6","2.1","40.1","3.2","43.3","2.8","2.3","(X)","19292","1807","25.8","4.6","53.8","5.1","58.8","5.1","46.9","5.4","N","N","29.9","4.8","67.1","5.1","N","N","0.8","0.6","N","N","N","N","0.3","0.4","2.6","2.0","29.0","4.8","14138","1571","14277","1647","24.5","5.9","57.6","5.9","17.9","4.4","(X)","(X)","64730","2334","39.5","1.9","25.5","2.4","9.2","1.9","25.1","2.1","N","N","63.8","2.0","33.8","1.9","N","N","1.1","0.8","N","N","N","N","0.6","0.4","2.7","1.1","1.8","61.7","50535","2551","1971","13.9","2.1","34.3","4.0","51.8","3.7","(X)","(X)","84022","2402","36.4","1.7","32.0","2.1","20.6","1.9","30.1","2.3","N","N","56.0","1.4","41.5","1.4","N","N","1.0","0.5","N","42968"
"310M100US31460","Madera-Chowchilla, CA Metro Area","N","5.4","1.6","2.2","1.1","41.3","2.6","49.9","2.6","42039","3213","31053","2037","22.1","3.5","39.0","5.0","38.8","4.2","1.0","(X)","6704","1208","19.7","7.4","87.9","5.4","48.7","9.7","32.1","9.6","N","N","79.5","7.6","1.4","1.8","3.1","2.9","1.3","2.1","N","N","8.7","5.2","5.9","5.7","63.1","8.1","28.0","7.6","24814","10162","6427","1184","26.1","9.5","44.6","10.4","29.3","9.5","(X)","(X)","34331","1878","43.2","3.3","30.5","3.8","17.2","4.1","27.6","3.0","N","N","84.2","2.9","3.5","1.5","2.8","1.4","3.2","1.3","N","N","4.7","1.6","1.5","0.8","37.0","3.5","3.5","54.2","45425","3792","2039","21.1","3.5","37.6","4.9","41.3","4.7","(X)","(X)","41035","1666","39.4","2.7","39.9","3.3","22.4","3.4","28.4","2.9","N","N","83.4","2.7","3.2","1.3","2.8","1.2","2.9","0.9","N","24626"
"310M100US31540","Madison, WI Metro Area","N","0.9","0.3","1.3","0.3","3.9","0.4","87.5","0.7","58894","2031","141581","3316","10.6","1.0","27.6","1.7","61.8","1.8","0.9","(X)","23916","2409","19.4","3.1","46.8","4.9","42.4","5.6","38.3","4.7","N","N","72.4","4.3","16.2","3.5","0.5","0.3","4.1","2.3","N","N","2.8","1.9","4.1","1.7","12.3","4.1","65.5","5.0","23174","2414","14068","1966","15.6","4.6","53.2","7.3","31.2","6.5","(X)","(X)","216048","2958","30.7","0.8","25.9","1.2","7.9","0.8","16.1","1.0","N","N","91.7","0.8","2.9","0.5","0.4","0.2","3.3","0.4","N","N","0.6","0.3","1.0","0.3","2.9","0.6","0.9","89.9","64091","2261","3281","10.0","1.0","24.8","1.6","65.2","1.7","(X)","(X)","239964","2520","29.6","0.7","28.0","1.0","11.4","1.0","18.3","1.0","N","N","89.8","0.7","4.2","0.5","0.4","0.2","3.4","0.3","N","127513"
"310M100US31700","Manchester-Nashua, NH Metro Area","N","N","N","1.2","0.4","4.1","0.6","90.0","0.7","69089","3486","101853","3016","12.3","1.3","27.8","2.1","59.9","2.2","0.9","(X)","12481","1771","17.9","5.1","58.5","7.4","52.0","6.6","47.1","7.6","N","N","90.2","4.8","6.2","4.1","N","N","1.7","1.6","N","N","N","N","1.9","1.8","10.6","5.1","80.9","6.0","19284","3642","8574","1528","29.6","9.0","47.3","10.1","23.1","7.9","(X)","(X)","142779","2375","33.8","1.2","29.7","1.5","4.7","0.8","18.2","1.4","N","N","93.3","0.8","1.3","0.5","N","N","3.1","0.4","N","N","N","N","1.2","0.5","3.6","0.5","0.8","90.8","75668","3091","2934","10.7","1.1","26.1","2.0","63.3","2.0","(X)","(X)","155260","2096","32.5","1.0","32.0","1.5","8.5","1.2","20.5","1.4","N","N","93.0","0.7","1.7","0.4","N","N","3.0","0.4","N","93279"
"310M100US31740","Manhattan, KS Metro Area","N","N","N","2.8","1.1","5.2","1.3","80.8","2.0","46083","2635","28733","1464","8.8","2.1","38.9","4.1","52.3","4.2","0.4","(X)","2506","725","35.5","15.0","43.1","16.2","48.4","15.3","47.0","14.4","N","N","88.9","8.8","5.8","6.8","N","N","0.0","4.4","N","N","N","N","3.4","4.6","3.3","3.6","86.2","9.1","16250","6861","1597","634","11.6","14.0","61.7","18.9","26.7","18.3","(X)","(X)","45169","1700","22.0","1.7","31.1","3.5","12.0","2.2","14.7","2.6","N","N","84.6","1.9","9.6","1.7","N","N","2.5","0.9","N","N","N","N","2.8","1.2","5.3","1.4","2.2","80.5","47390","4041","1649","8.6","2.0","37.6","4.1","53.8","4.3","(X)","(X)","47675","1483","22.7","1.7","31.7","3.3","13.9","2.2","16.4","2.6","N","N","84.8","1.7","9.4","1.6","N","N","2.4","0.8","N","27136"
"310M100US31820","Manitowoc, WI Micro Area","N","N","N","N","N","2.2","0.6","96.0","1.0","46045","4486","21609","1138","15.3","2.3","27.6","3.7","57.1","3.8","0.2","(X)","3755","755","11.7","6.3","53.7","11.3","43.6","10.1","38.0","11.5","N","N","90.7","6.6","N","N","N","N","2.6","2.5","N","N","N","N","N","N","10.4","6.2","82.8","7.7","20225","3780","2525","643","19.8","12.1","40.6","14.3","39.6","14.8","(X)","(X)","30171","1142","42.8","2.1","23.2","2.6","5.5","1.6","20.7","2.7","N","N","98.9","0.6","N","N","N","N","0.5","0.4","N","N","N","N","N","N","1.2","0.8","1.0","97.6","52047","3753","1102","14.7","2.2","25.9","4.0","59.4","3.8","(X)","(X)","33926","1011","39.4","1.6","26.6","2.6","9.8","1.9","22.6","2.7","N","N","98.0","0.9","N","N","N","N","0.7","0.4","N","19084"
"310M100US31860","Mankato-North Mankato, MN Metro Area","N","N","N","N","N","2.2","0.8","93.9","1.1","52542","3708","21777","1050","10.7","1.7","23.3","3.5","66.1","3.6","1.7","(X)","2938","680","28.7","10.7","50.9","11.8","46.8","12.6","43.5","12.2","N","N","81.8","10.3","7.0","6.0","N","N","3.2","4.1","N","N","N","N","N","N","7.0","8.3","80.9","10.3","16901","4705","1836","576","7.5","6.2","70.5","13.8","21.9","11.9","(X)","(X)","33538","1153","32.5","2.5","24.4","2.2","10.8","2.1","16.3","2.2","N","N","96.5","1.1","1.4","0.8","N","N","1.0","0.5","N","N","N","N","N","N","1.8","0.8","1.3","95.0","56748","3416","1036","10.9","1.8","18.9","3.4","70.2","3.4","(X)","(X)","36476","921","32.2","2.3","26.5","2.2","13.7","2.1","18.5","2.1","N","N","95.3","1.2","1.9","0.7","N","N","1.2","0.6","N","19941"
"310M100US31900","Mansfield, OH Metro Area","N","N","N","1.4","1.0","N","N","90.3","1.5","41680","2282","32136","1776","19.2","2.7","33.7","4.6","47.2","4.1","0.9","(X)","8193","1198","21.4","6.4","58.5","7.9","53.1","8.0","44.9","9.1","N","N","77.8","7.1","17.2","6.6","N","N","N","N","N","N","N","N","2.8","2.6","N","N","77.6","7.2","16999","3454","5851","1096","18.3","9.0","57.9","10.8","23.8","8.7","(X)","(X)","40336","1644","46.5","2.7","22.4","3.1","7.8","1.9","27.2","3.5","N","N","93.4","1.6","4.2","1.3","N","N","N","N","N","N","N","N","1.1","1.1","N","N","1.7","92.8","46657","2500","1787","19.4","3.0","28.3","4.0","52.4","3.9","(X)","(X)","48529","1343","42.3","2.3","28.5","2.3","15.4","2.4","30.2","3.4","N","N","90.8","1.4","6.4","1.6","N","N","N","N","N","26285"
"310M100US31940","Marinette, WI-MI Micro Area","N","N","N","0.6","0.3","N","N","97.6","0.9","39605","2499","17896","1043","22.4","2.4","27.8","3.4","49.8","2.8","1.1","(X)","4620","729","39.2","9.1","36.2","8.1","47.3","9.6","51.3","8.6","N","N","95.9","2.5","N","N","2.9","1.9","N","N","N","N","N","N","0.8","0.7","N","N","95.9","2.5","15500","2218","2523","451","36.6","11.0","39.4","11.2","24.0","9.2","(X)","(X)","24018","1227","46.2","2.4","21.4","1.9","7.6","1.6","26.5","2.5","N","N","98.0","1.0","N","N","0.8","0.5","N","N","N","N","N","N","0.5","0.4","N","N","1.0","98.0","45333","2812","1006","20.1","2.2","25.9","3.2","54.0","3.0","(X)","(X)","28638","1178","45.1","2.3","23.8","1.9","14.0","1.9","30.5","2.5","N","N","97.7","0.9","N","N","1.1","0.4","N","N","N","15373"
"310M100US31980","Marion, IN Micro Area","N","N","N","N","N","2.4","0.6","88.1","1.7","38877","2984","17199","1236","22.8","4.0","29.8","4.7","47.4","5.5","0.8","(X)","3714","643","29.6","9.2","45.4","10.5","59.8","10.1","53.4","10.2","N","N","90.0","5.2","9.2","5.2","N","N","N","N","N","N","N","N","N","N","5.6","5.2","84.5","7.2","15072","2380","2569","602","31.0","11.4","45.1","11.3","23.9","10.2","(X)","(X)","23089","1258","44.2","2.7","25.1","3.5","9.1","2.7","30.0","4.3","N","N","90.4","1.7","8.6","1.8","N","N","N","N","N","N","N","N","N","N","1.8","0.9","2.0","88.7","43398","2709","1222","21.3","3.9","27.2","5.3","51.5","6.1","(X)","(X)","26803","1197","42.2","2.4","27.9","3.2","16.1","3.1","33.3","4.1","N","N","90.4","1.5","8.7","1.5","N","N","N","N","N","14630"
"310M100US32020","Marion, OH Micro Area","N","N","N","N","N","N","N","96.0","4.4","43004","4624","18154","1686","17.4","3.4","35.7","4.8","46.9","5.0","1.6","(X)","5130","1013","24.5","8.9","59.0","8.7","55.9","10.8","57.6","11.3","N","N","92.9","6.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.9","6.9","21000","5811","4011","886","24.0","10.5","33.7","10.9","42.3","11.1","(X)","(X)","19366","1510","43.5","3.3","30.3","4.0","5.2","2.5","29.8","4.3","N","N","97.1","4.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.3","96.8","48666","4384","1380","15.6","3.7","36.3","5.3","48.2","5.6","(X)","(X)","24496","1738","39.5","2.8","36.3","3.5","15.8","3.3","35.6","4.5","N","N","96.2","4.1","N","N","N","N","N","N","N","14143"
"310M100US32060","Marion-Herrin, IL Micro Area","N","N","N","N","N","1.0","0.5","93.8","1.2","40658","2340","18445","1124","19.9","3.1","32.4","4.6","47.7","4.6","0.7","(X)","4345","996","22.0","10.7","43.4","10.0","57.0","10.8","53.0","11.7","N","N","90.0","6.1","8.0","5.6","N","N","N","N","N","N","N","N","N","N","2.0","2.3","89.5","6.0","16593","2867","2857","793","29.1","12.8","36.6","13.4","34.2","14.8","(X)","(X)","22518","1132","41.9","3.0","26.9","3.7","5.2","2.3","27.7","3.8","N","N","95.4","1.7","2.8","1.6","N","N","N","N","N","N","N","N","N","N","0.9","0.5","1.7","94.7","46355","4321","1084","18.2","3.2","31.7","4.9","50.2","4.8","(X)","(X)","26863","1017","38.7","2.6","29.5","3.5","13.5","3.0","31.8","3.8","N","N","94.5","1.1","3.6","1.0","N","N","N","N","N","15588"
"310M100US32100","Marquette, MI Micro Area","N","N","N","N","N","N","N","97.3","0.8","45149","4096","16683","889","19.5","2.8","30.0","4.1","50.5","3.9","2.3","(X)","3667","695","18.8","6.9","37.5","9.0","55.2","10.1","42.2","10.2","N","N","98.1","2.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.0","3.6","14707","3372","1856","445","14.3","8.2","66.6","12.1","19.0","10.5","(X)","(X)","23536","914","39.9","2.3","22.2","2.4","14.2","2.9","22.4","2.7","N","N","97.7","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.8","97.5","49581","3431","821","20.1","3.1","25.5","3.8","54.4","3.8","(X)","(X)","27203","981","37.0","2.0","24.3","2.4","19.8","2.8","25.1","2.8","N","N","97.8","0.6","N","N","N","N","N","N","N","14827"
