,CBSA,Latitude,Longitude
2823,39300,41.7312,-71.546756
2824,39300,42.000248,-71.563057
2825,39300,41.785151,-71.72021
2826,39300,41.982417,-71.600848
2827,39300,41.695419,-71.74472
2828,39300,41.870799,-71.5539
2829,39300,41.879298,-71.58935699999999
2830,39300,41.976659000000005,-71.64969
2831,39300,41.73865,-71.57481999999999
2832,39300,41.511414,-71.72737
2833,39300,41.470822,-71.77722
2835,39300,41.520312,-71.3718
2836,39300,41.448844,-71.62145
2837,39300,41.518038,-71.16548
2838,39300,41.968697999999996,-71.47503
2839,39300,41.948108000000005,-71.64003000000001
2840,39300,41.488002,-71.31262
2841,39300,41.498977000000004,-71.29900400000001
2842,39300,41.511739,-71.28658
2852,39300,41.589701,-71.454
2857,39300,41.83902,-71.6257
2858,39300,41.961859999999994,-71.64661
2859,39300,41.964896,-71.72310999999999
2860,39300,41.872099,-71.39007
2861,39300,41.881632,-71.35583000000001
2862,39300,41.86125,-71.369099
2863,39300,41.889863,-71.3926
2864,39300,41.949099,-71.41181
2865,39300,41.905666,-71.43023000000001
2871,39300,41.603929,-71.26099
2872,39300,41.707119,-71.286834
2873,39300,41.519921999999994,-71.774023
2874,39300,41.515135,-71.45692
2875,39300,41.447642,-71.63877
2876,39300,41.998398,-71.576307
2877,39300,41.5289,-71.529854
2878,39300,41.629413,-71.18724
2879,39300,41.423601,-71.52322
2881,39300,41.481001,-71.52689000000001
2882,39300,41.432452000000005,-71.46351999999999
2885,39300,41.726184,-71.27049
2886,39300,41.705478,-71.45119
2887,39300,41.682455,-71.557732
2888,39300,41.74805,-71.40982
2889,39300,41.706814,-71.3911
2891,39300,41.354881,-71.80386999999999
2892,39300,41.50155,-71.58465
2893,39300,41.70375,-71.51857
2894,39300,41.444078000000005,-71.69556
2895,39300,42.001731,-71.50721999999999
2896,39300,41.988166,-71.55188000000001
2898,39300,41.51495,-71.68484000000001
2901,39300,41.82275,-71.414451
2902,39300,41.81835,-71.424851
2903,39300,41.8208,-71.41306
2904,39300,41.859199,-71.43141999999999
2905,39300,41.7883,-71.40431
2906,39300,41.83635,-71.39426999999999
2907,39300,41.79855,-71.42449
2908,39300,41.839296000000004,-71.43802
2909,39300,41.8191,-71.44775
2910,39300,41.776866999999996,-71.43672
2911,39300,41.853699,-71.47354
2912,39300,41.826737,-71.397699
2914,39300,41.8124,-71.36834
2915,39300,41.7695,-71.35564000000001
2916,39300,41.84325,-71.35391
2917,39300,41.894498999999996,-71.51646
2918,39300,41.841499,-71.440352
2919,39300,41.825132,-71.49468
2920,39300,41.7715,-71.46485
2921,39300,41.76435,-71.50972
2940,39300,41.871766,-71.558518
3031,31700,42.854886,-71.6082
3032,40484,43.000345,-71.35141
3032,31700,43.000345,-71.35141
3033,31700,42.742587,-71.66605
3034,40484,43.048372,-71.3078
3036,40484,42.967822999999996,-71.23453
3037,40484,43.141746000000005,-71.2488
3037,18180,43.141746000000005,-71.2488
3038,40484,42.886486,-71.30019
3041,40484,43.005895,-71.013202
3042,40484,43.045076,-71.07095
3043,31700,42.976901,-71.81007
3044,40484,42.986119,-71.12524
3045,31700,43.037495,-71.57023000000001
3045,18180,43.037495,-71.57023000000001
3046,18180,43.102146000000005,-71.602132
3047,31700,42.935709,-71.86645
3048,31700,42.747023999999996,-71.77591
3049,31700,42.739909000000004,-71.58044
3051,31700,42.759821,-71.42079
3052,31700,42.850590000000004,-71.45379
3053,40484,42.880481,-71.38205
3054,31700,42.858053000000005,-71.51216
3055,31700,42.831686,-71.66743000000001
3057,31700,42.899434,-71.68056999999999
3060,31700,42.748888,-71.46491999999999
3061,31700,42.952124,-71.65393900000001
3062,31700,42.724821999999996,-71.49238000000001
3063,31700,42.770738,-71.51047
3064,31700,42.774171,-71.47306
3070,31700,42.978266999999995,-71.69414
3071,31700,42.753726,-71.86706
3076,31700,42.734182000000004,-71.32359
3076,40484,42.734182000000004,-71.32359
3077,40484,43.031490999999995,-71.19598
3079,31700,42.792456,-71.21316
3079,40484,42.792456,-71.21316
3082,31700,42.902259,-71.78452
3084,31700,42.81949,-71.85063000000001
3086,31700,42.830184,-71.78177
3087,40484,42.805194,-71.29878000000001
3087,31700,42.805194,-71.29878000000001
3101,31700,42.989984,-71.46376
3102,18180,42.990684,-71.4868
3102,31700,42.990684,-71.4868
3103,40484,42.967684000000006,-71.44828000000001
3103,31700,42.967684000000006,-71.44828000000001
3104,31700,43.006033,-71.44716
3104,18180,43.006033,-71.44716
3104,40484,43.006033,-71.44716
3106,31700,43.058785,-71.44412
3106,18180,43.058785,-71.44412
3109,31700,42.972584000000005,-71.41349
3110,31700,42.942551,-71.51993
3215,30100,43.951304,-71.50336
3216,18180,43.444702,-71.78401
3217,29060,43.705061,-71.62778
3217,30100,43.705061,-71.62778
3218,29060,43.338347,-71.29305
3220,18180,43.459555,-71.47352
3220,29060,43.459555,-71.47352
3221,18180,43.256053,-71.95405
3222,30100,43.615798999999996,-71.75005999999999
3222,18180,43.615798999999996,-71.75005999999999
3223,30100,43.887682,-71.65160999999999
3224,18180,43.346137,-71.54434
3225,40484,43.354005,-71.22819
3225,29060,43.354005,-71.22819
3226,29060,43.721094,-71.49651999999999
3227,99999,43.802935999999995,-71.45125999999999
3229,18180,43.204192,-71.70711
3230,18180,43.506405,-71.87281
3231,18180,43.466172,-71.736518
3233,18180,43.423484,-71.93648
3234,18180,43.228594,-71.3611
3235,18180,43.444456,-71.66034
3237,18180,43.42975,-71.37517
3237,29060,43.42975,-71.37517
3238,30100,43.967542,-71.84088299999999
3240,30100,43.568328,-71.96422
3241,30100,43.713794,-71.80641999999999
3242,18180,43.173469,-71.81721999999999
3243,30100,43.521669,-71.73815
3243,18180,43.521669,-71.73815
3244,17200,43.119417,-71.92108
3244,31700,43.119417,-71.92108
3245,30100,43.737831,-71.60440600000001
3246,29060,43.557153,-71.43842
3249,29060,43.555878,-71.398521
3251,30100,44.051981,-71.6606
3252,29060,43.468562,-71.537145
3253,29060,43.644559,-71.50488
3254,99999,43.712184,-71.39299
3255,18180,43.32582,-72.02654
3256,29060,43.60768,-71.64372
3257,18180,43.418863,-72.00004
3257,17200,43.418863,-72.00004
3258,18180,43.255881,-71.397599
3259,99999,43.880005,-71.39475
3260,18180,43.356838,-71.9255
3261,40484,43.216633,-71.2079
3261,18180,43.216633,-71.2079
3262,30100,44.0285,-71.68701
3263,18180,43.30368,-71.3215
3263,29060,43.30368,-71.3215
3264,30100,43.753837,-71.64503
3266,30100,43.806365,-71.87952
3268,18180,43.388571,-71.74199
3269,29060,43.523175,-71.5876
3273,18180,43.317257,-71.92709
3275,18180,43.152469,-71.43654000000001
3276,18180,43.446729,-71.5785
3276,29060,43.446729,-71.5785
3278,18180,43.283838,-71.82536999999999
3279,30100,43.938224,-71.88853
3280,17200,43.173046,-72.09755
3280,28300,43.173046,-72.09755
3281,31700,43.080985999999996,-71.72329
3282,30100,43.874357,-71.91765
3284,17200,43.501754999999996,-72.01295999999999
3285,30100,,
3287,18180,43.430018,-71.90456999999999
3289,29060,43.496371999999994,-71.519728
3290,40484,43.115874,-71.11081
3291,40484,43.179984000000005,-71.1392
3299,29060,43.524871999999995,-71.445841
3301,18180,43.213705,-71.53774
3302,18180,43.310279,-71.66292800000001
3303,18180,43.283796,-71.63832
3304,18180,43.144614000000004,-71.53576
3305,18180,43.2134,-71.517151
3307,18180,43.31773,-71.4534
3431,28300,42.946418,-72.28616
3435,28300,42.947098,-72.243029
3440,31700,43.060424,-71.95068
3441,28300,42.791069,-72.4352
3442,31700,43.005429,-71.91635
3443,28300,42.871815000000005,-72.47163
3444,28300,42.899874,-72.06334
3445,28300,43.009728,-72.19383
3446,28300,42.870578,-72.29978
3447,28300,42.754744,-72.14838
3448,28300,43.055293,-72.26149000000001
3449,31700,42.975105,-71.98913
3450,28300,42.941175,-72.06043000000001
3451,28300,42.797633000000005,-72.49518
3452,28300,42.827096000000004,-72.03418
3455,28300,42.932177,-72.16219
3456,28300,43.125523,-72.21382
3457,28300,43.025227,-72.14365
3458,31700,42.884919000000004,-71.95133
3461,28300,42.749835,-72.01034
3462,28300,42.913965999999995,-72.41521999999999
3464,28300,43.078658000000004,-72.0959
3465,28300,42.822155,-72.17618
3466,28300,42.899338,-72.51629
3467,28300,42.971069,-72.42511999999999
3468,31700,42.890803999999996,-71.933396
3469,28300,42.87341,-72.31509
3470,28300,42.775628999999995,-72.33893
3561,30100,44.313606,-71.79751
3570,13620,44.463337,-71.19091999999999
3574,30100,44.28177,-71.69225
3575,13620,44.695648,-71.387387
3576,13620,44.893888000000004,-71.44766
3579,13620,44.789296,-71.15394
3580,30100,44.200124,-71.69959
3581,13620,44.386557,-71.16273000000001
3582,13620,44.610605,-71.48147
3583,13620,44.376866,-71.46436
3584,13620,44.483756,-71.54999000000001
3585,30100,44.225864,-71.87371
3588,13620,44.608332,-71.24335
3590,13620,44.719769,-71.59395
3592,13620,45.085547,-71.30724000000001
3593,13620,,
3595,13620,44.271516,-71.51746
3598,30100,44.378771,-71.62248000000001
3598,13620,44.378771,-71.62248000000001
3601,17200,43.242719,-72.30269
3602,17200,43.142384,-72.32575
3602,28300,43.142384,-72.32575
3603,17200,43.249468,-72.39026
3605,17200,43.231807,-72.17556
3607,17200,43.195329,-72.26894
3607,28300,43.195329,-72.26894
3608,28300,43.075410999999995,-72.41901999999999
3609,28300,43.142254,-72.4483
3740,30100,44.114163,-71.948852
3741,30100,43.659172,-72.01333000000001
3743,17200,43.374562,-72.34151999999999
3745,17200,43.476337,-72.33337
3746,17200,43.364504,-72.193966
3748,17200,43.614847,-72.12058
3748,30100,43.614847,-72.12058
3749,30100,43.579572999999996,-72.08541
3750,30100,43.701003,-72.20056
3751,17200,43.437503,-72.07185
3752,17200,43.304058000000005,-72.13525
3753,30100,43.516383000000005,-72.12954
3753,17200,43.516383000000005,-72.12954
3754,17200,43.365618,-72.125562
3755,30100,43.719756,-72.2507
3765,30100,44.037125,-72.05658000000001
3766,30100,43.642945000000005,-72.24403000000001
3768,30100,43.823864,-72.13297
3769,30100,43.786266999999995,-72.120468
3770,17200,43.525462,-72.28072
3771,30100,44.281721999999995,-72.02789
3773,17200,43.358339,-72.18321
3774,30100,44.085409999999996,-71.9943
3777,30100,43.908925,-72.07831
3779,30100,43.976427,-72.04409
3780,30100,44.029684,-71.98612
3781,17200,43.533570000000005,-72.30353000000001
3782,17200,43.381133,-72.09028
3784,30100,43.649781,-72.30594
3785,30100,44.133215,-71.96306
3801,40484,43.070188,-70.77684
3804,38860,43.005895,-71.013202
3809,29060,43.478364,-71.22377
3810,29060,43.478916999999996,-71.28775999999999
3811,40484,42.836245,-71.16246
3812,99999,44.081906,-71.29729
3813,99999,44.041089,-71.0627
3814,99999,43.767878,-71.12926
3816,99999,43.685171000000004,-71.28404
3817,99999,43.878112,-71.22069
3818,99999,43.966958,-71.15892
3819,40484,42.927682,-71.12034
3820,40484,43.190984,-70.88786999999999
3823,40484,,
3824,40484,43.128085,-70.96035
3825,40484,43.208135999999996,-71.04356
3826,40484,42.890357,-71.12295999999999
3827,40484,42.91574,-70.98459
3830,99999,43.640621,-70.98935
3832,99999,43.907045000000004,-71.04715999999999
3833,40484,42.973783000000005,-70.97665
3835,40484,43.395688,-71.06217
3836,99999,43.814201000000004,-71.0803
3837,29060,43.435913,-71.32970999999999
3838,99999,44.116958000000004,-71.20354
3839,40484,43.267581,-70.98552
3840,40484,43.038278999999996,-70.84714
3841,40484,42.880837,-71.18252
3842,40484,42.93569,-70.82514
3844,40484,42.923946,-70.88665999999999
3845,99999,44.086488,-71.13865
3846,99999,44.166268,-71.18089
3847,99999,43.883871,-71.257726
3848,40484,42.923643,-71.06236
3849,99999,43.930805,-71.14311
3850,99999,43.707657,-71.301681
3851,40484,43.422942,-71.01136899999999
3852,40484,43.500126,-70.96931000000002
3853,99999,43.642398,-71.28614
3854,40484,43.068338,-70.72353000000001
3855,40484,43.443682,-71.14628
3856,40484,43.03833,-70.95076
3857,40484,43.072738,-70.94336
3858,40484,42.871322,-71.04807
3859,40484,42.861915,-71.04002
3860,99999,44.035684,-71.13084
3862,40484,42.977779999999996,-70.83055
3864,99999,43.672636,-71.10266
3865,40484,42.837189,-71.09445
3867,40484,43.304163,-70.99816
3868,40484,43.340581,-70.96311
3869,40484,43.221234,-70.83207
3870,40484,43.000003,-70.76517
3871,40484,42.980639000000004,-70.771896
3872,99999,43.564008,-71.03405
3873,40484,42.929588,-71.18444000000001
3874,40484,42.88439,-70.85466
3875,99999,43.868287,-71.18267
3878,40484,43.253783,-70.87549
3882,99999,43.721239000000004,-71.00005999999999
3883,99999,43.828696,-71.32104
3884,40484,43.257919,-71.17701
3885,40484,43.015756,-70.90191999999999
3886,99999,43.857079,-71.25988000000001
3887,40484,43.448064,-71.02823000000001
3887,99999,43.448064,-71.02823000000001
3890,99999,43.811782,-71.194586
3894,99999,43.596233000000005,-71.19552
3896,99999,43.589157,-71.21889399999999
3897,99999,43.908738,-71.34506999999999
3901,38860,43.29016,-70.84559
3902,38860,43.216251,-70.62856
3903,38860,43.135435,-70.79348
3904,38860,43.101538,-70.73611
3905,38860,43.08512,-70.69606999999999
3906,38860,43.327517,-70.7646
3907,38860,43.247931,-70.59952
3908,38860,43.234782,-70.77875999999999
3909,38860,43.159537,-70.65239
3910,38860,43.211674,-70.73201
3911,38860,43.155465,-70.635702
4001,38860,43.548123,-70.93189
4002,38860,43.490939000000004,-70.6884
4003,38860,43.730791,-69.99448000000001
4004,38860,43.365658,-70.60437900000001
4005,38860,43.480703999999996,-70.45871
4006,38860,43.436049,-70.3598
4008,38860,44.023057,-69.88369
4009,38860,44.059191999999996,-70.72551999999999
4010,99999,43.938741,-70.90049
4011,38860,43.8992,-69.95894
4013,38860,44.408078,-70.470703
4015,38860,43.952597,-70.51377
4015,30340,43.952597,-70.51377
4016,99999,44.180965,-70.891727
4017,38860,43.736628,-70.11522
4019,38860,43.696875,-70.09448
4020,38860,43.773606,-70.80878
4021,38860,43.798251,-70.26554
4022,99999,43.968999999999994,-70.78804000000001
4024,38860,43.823848999999996,-70.68482
4027,38860,43.403349,-70.91719
4028,38860,43.732391,-70.845114
4029,38860,43.887356,-70.67755
4030,38860,43.585861,-70.6793
4032,38860,43.843778,-70.10172
4037,99999,44.050856,-70.95648
4038,38860,43.697117999999996,-70.46301
4039,38860,43.879576,-70.3533
4040,38860,44.103892,-70.65326999999999
4041,99999,43.871738,-70.83391
4042,38860,43.611238,-70.63265
4043,38860,43.38551,-70.54706999999999
4046,38860,43.399494,-70.4769
4047,38860,43.755002000000005,-70.8983
4048,38860,43.682790999999995,-70.77178
4049,38860,43.733814,-70.70263
4050,38860,43.692683,-70.15475
4051,99999,44.172276000000004,-70.87231
4054,38860,43.276340999999995,-70.597752
4055,38860,43.959974,-70.60311999999999
4056,38860,43.658378000000006,-70.868871
4061,38860,43.643195,-70.73033000000001
4062,38860,43.810673,-70.41696999999999
4063,38860,43.504889,-70.385703
4064,38860,43.514864,-70.3856
4066,38860,43.763403000000004,-69.97038
4068,99999,43.833830999999996,-70.93094
4069,38860,43.912616,-70.17893000000001
4070,38860,43.576983,-70.27364200000001
4071,38860,43.917206,-70.47233
4072,38860,43.527322,-70.45170999999999
4073,38860,43.426792,-70.75245
4074,38860,43.583224,-70.35268
4076,38860,43.553076000000004,-70.84515
4077,38860,43.910028999999994,-70.524524
4078,38860,43.820774,-70.12078100000001
4079,38860,43.797398,-69.95217
4083,38860,43.467037,-70.80275
4084,38860,43.761599,-70.56433
4085,38860,43.770432,-70.63812
4086,38860,43.946740000000005,-69.96163
4087,38860,43.56066,-70.75497
4088,99999,44.190761,-70.70756999999999
4090,38860,43.320211,-70.61178000000001
4091,38860,43.824884999999995,-70.75038
4092,38860,43.682148,-70.35823
4093,38860,43.660385999999995,-70.57491999999999
4094,38860,43.406101,-70.573255
4095,38860,43.642631,-70.91218
4096,38860,43.801773,-70.17931999999999
4097,38860,43.842797,-70.22985
4101,38860,43.660525,-70.25862
4102,38860,43.658632,-70.2911
4103,38860,43.685882,-70.2903
4104,38860,43.84649,-70.464839
4105,38860,43.736732,-70.26026999999999
4106,38860,43.631549,-70.27271999999999
4107,38860,43.604739,-70.22617
4108,38860,43.665177,-70.19475
4109,38860,43.678339,-70.19874200000001
4110,38860,43.760369,-70.19681
4210,30340,44.089172999999995,-70.24143000000001
4216,99999,44.661894000000004,-70.79952
4217,99999,44.372129,-70.8175
4219,99999,44.386951,-70.63082
4220,30340,44.295264,-70.3671
4220,99999,44.295264,-70.3671
4221,99999,44.423658,-70.31378000000001
4222,30340,43.972505,-70.12291
4222,38860,43.972505,-70.12291
4223,30340,44.023872999999995,-70.285748
4224,99999,44.555583,-70.41383
4225,99999,44.602705,-70.22651
4226,99999,44.614134,-70.69882
4227,99999,44.579135,-70.326337
4228,30340,44.400997,-70.13383
4230,30340,44.062672,-70.327049
4231,99999,44.261562,-70.87044
4234,99999,44.617509000000005,-70.182012
4236,30340,44.194404,-70.14180999999999
4237,99999,44.49281,-70.7356
4238,99999,44.197418,-70.36975
4239,30340,44.516475,-70.21933
4239,99999,44.516475,-70.21933
4240,30340,44.094772999999996,-70.19141
4250,30340,44.027509,-70.1097
4252,30340,44.009827,-70.05631
4252,38860,44.009827,-70.05631
4253,30340,44.408578999999996,-70.22452
4254,12300,44.470960999999996,-70.17486
4254,30340,44.470960999999996,-70.17486
4255,99999,44.359759999999994,-70.67231
4256,30340,44.10472,-70.39197
4257,99999,44.556984,-70.53350999999999
4258,30340,44.154921,-70.33319
4258,99999,44.154921,-70.33319
4259,12300,44.231811,-69.99897
4260,38860,43.957375,-70.29488
4260,30340,43.957375,-70.29488
4261,99999,44.570532,-70.87599
4262,99999,45.063384,-70.381639
4263,30340,44.283844,-70.11254
4265,12300,44.281993,-70.04026999999999
4266,30340,44.357987,-70.255783
4267,99999,44.566156,-70.661557
4268,99999,44.223589000000004,-70.58366
4270,30340,44.114612,-70.50506
4270,99999,44.114612,-70.50506
4271,99999,44.264111,-70.498513
4274,30340,44.049157,-70.39076999999999
4275,99999,44.727073,-70.6478
4276,99999,44.535990000000005,-70.56609
4280,30340,44.119007,-70.07568
4281,99999,44.235141,-70.50508
4282,30340,44.266842,-70.24563
4284,12300,44.349542,-70.05698000000001
4285,99999,44.697077,-70.43275
4286,99999,44.40205,-70.86009399999999
4287,38860,44.048154,-69.96847
4288,30340,44.197009,-70.239485
4289,99999,44.325285,-70.52450999999999
4290,99999,44.494624,-70.43726
4291,30340,44.040857,-70.453006
4292,99999,44.38382,-70.43533000000001
4294,99999,44.602261,-70.22906
4330,12300,44.344406,-69.76345
4332,12300,44.414056,-69.751913
4336,12300,44.315692999999996,-69.818009
4341,99999,44.258771,-69.551024
4342,99999,44.07685,-69.75012
4344,12300,44.26043,-69.80122
4345,12300,44.211490999999995,-69.80866
4346,12300,44.234914,-69.75721999999999
4347,12300,44.286802,-69.79788
4348,99999,44.212785,-69.4971
4349,12300,44.42977,-70.06456
4350,12300,44.174052,-69.93363000000001
4351,12300,44.306955,-69.87518
4352,12300,44.465990000000005,-69.96073
4353,12300,44.209878,-69.60427
4353,99999,44.209878,-69.60427
4354,99999,44.384901,-69.4136
4355,12300,44.376802000000005,-69.96353
4357,12300,44.117232,-69.82947
4357,38860,44.117232,-69.82947
4358,12300,44.428911,-69.52679
